player_name,team,pos,PFR,PUR,PAR,games_played,total_5v5_toi_minutes,toi_per_game,oz_faceoff_shifts,oz_faceoff_shifts_per_game,dz_faceoff_shifts,dz_faceoff_shifts_per_game,player_OZ_retention_pct,player_DZ_escape_rate_pct,OUER,DUER,OAER,DAER,NZ_ratio,ROC,ROL,ROC_adj,ROL_adj,context_flag,CF_pct,player_id,seasons_covered,player_DZ_time_pct,PUR_raw,PAR_raw,teammates_avg_OZ_retention,teammates_avg_DZ_escape,ROC_weight_sec,ROL_weight_sec
Mike Matheson,MTL,D,0.9452,0.6489,0.6865,78,1435.55,18.404,123,1.577,229,2.936,65.57,24.15,0.9368,0.8686,0.9603,0.8812,1.001,0.6718,0.6351,0.6892,0.6763,🟡 Solid — self made,0.4916,8476875,"2022-23, 2023-24, 2024-25, 2025-26",75.85,2.0328,2.0734,0.6828,0.2741,160713,73972
Simon Edvinsson,DET,D,0.9455,0.7182,0.7596,72,1399.53,19.438,108,1.5,195,2.708,66.62,26.15,0.9519,0.9402,0.9476,0.9818,0.9979,0.6603,0.7013,0.6796,0.7469,🟢 Elite — self made,0.5001,8482762,"2022-23, 2023-24, 2024-25, 2025-26",73.85,2.2499,2.2943,0.703,0.2663,155794,84304
Logan Stanley,BUF,D,0.9465,0.5315,0.5616,76,1125.83,14.814,110,1.447,144,1.895,69.48,23.49,0.9927,0.8446,0.9623,0.9093,0.9829,0.6415,0.5796,0.6657,0.6059,🔴 Underperforming — tough situation,0.5007,8479378,"2022-23, 2023-24, 2024-25, 2025-26",76.51,1.6651,1.6962,0.722,0.2583,122555,56788
Jayden Struble,MTL,D,0.947,0.5513,0.5822,59,798.08,13.527,89,1.508,52,0.881,68.13,30.97,0.9734,1.1138,1.0012,1.1237,0.9665,0.6545,0.6408,0.6719,0.6714,🔴 Underperforming — tough situation,0.4937,8481593,"2023-24, 2024-25, 2025-26",69.03,1.7272,1.7585,0.6804,0.2756,86155,38918
John Klingberg,SJS,D,0.9473,0.6446,0.6804,55,914.4,16.625,122,2.218,111,2.018,65.94,29.01,0.9421,1.0433,0.9724,1.0482,0.9614,0.6629,0.6704,0.6788,0.7182,🟡 Solid — self made,0.4818,8475906,"2022-23, 2023-24, 2024-25, 2025-26",70.99,2.0193,2.0552,0.6781,0.2768,101087,54596
Dylan Samberg,WPG,D,0.948,0.6659,0.7024,65,1190.88,18.321,104,1.6,181,2.785,66.58,25.3,0.9513,0.9099,0.9157,0.9771,1.0638,0.6546,0.6553,0.6729,0.685,🟡 Solid — self made,0.5261,8480049,"2022-23, 2023-24, 2024-25, 2025-26",74.7,2.0861,2.1216,0.727,0.259,131588,46832
Neal Pionk,WPG,D,0.95,0.6606,0.6953,51,896.87,17.586,110,2.157,108,2.118,72.47,24.7,1.0355,0.8881,1.0084,0.9438,1.0164,0.6591,0.6618,0.6806,0.6939,🟡 Neutral,0.503,8480145,"2022-23, 2023-24, 2024-25, 2025-26",75.3,2.0695,2.1003,0.7187,0.2617,98899,49702
Ryan Pulock,NYI,D,0.9501,0.5961,0.6274,76,1285.45,16.914,150,1.974,183,2.408,71.86,21.63,1.0268,0.7779,0.9972,0.8342,1.0063,0.6671,0.6873,0.6858,0.7312,🟡 Neutral,0.4899,8477506,"2022-23, 2023-24, 2024-25, 2025-26",78.37,1.8674,1.8951,0.7206,0.2593,142155,76114
Alexandre Carrier,MTL,D,0.9518,0.5746,0.6036,73,1118.27,15.319,85,1.164,154,2.11,65.2,27.51,0.9315,0.9892,0.9594,0.9862,0.9403,0.6587,0.6365,0.6766,0.6688,🔴 Underperforming — neutral,0.4975,8478851,"2022-23, 2023-24, 2024-25, 2025-26",72.49,1.8,1.8233,0.6795,0.2789,124033,38594
Tony DeAngelo,NYI,D,0.9519,0.6811,0.7155,76,1264.27,16.635,151,1.987,159,2.092,72.49,29.5,1.0357,1.0609,1.0105,1.1131,0.9386,0.6541,0.6946,0.6741,0.738,🟢 Elite — consistent,0.5132,8477950,"2022-23, 2023-24, 2024-25, 2025-26",70.5,2.1337,2.1612,0.7174,0.265,136959,64135
Zach Werenski,CBJ,D,0.9522,0.8607,0.9039,75,1552.58,20.701,237,3.16,203,2.707,69.66,31.53,0.9953,1.1337,0.9675,1.1883,0.8831,0.6669,0.6621,0.6844,0.6886,🟢 Elite — consistent,0.5022,8478460,"2022-23, 2023-24, 2024-25, 2025-26",68.47,2.6963,2.7303,0.72,0.2653,171063,88622
Jake Sanderson,OTT,D,0.9548,0.7028,0.7361,67,1138.18,16.988,191,2.851,198,2.955,75.74,28.82,1.0821,1.0363,1.0126,1.1267,1.1069,0.6641,0.6415,0.6814,0.6604,🟢 Elite — consistent,0.5179,8482105,"2022-23, 2023-24, 2024-25, 2025-26",71.18,2.2017,2.2233,0.748,0.2558,124022,68684
Drew Doughty,LAK,D,0.9573,0.7079,0.7394,71,1316.47,18.542,141,1.986,181,2.549,66.42,27.98,0.949,1.006,0.9573,1.0117,1.0418,0.6567,0.6486,0.6766,0.6734,🟢 Elite — consistent,0.5118,8474563,"2022-23, 2023-24, 2024-25, 2025-26",72.02,2.2176,2.2335,0.6938,0.2765,148216,78245
Lane Hutson,MTL,D,0.9574,0.653,0.6821,82,1503.72,18.338,196,2.39,116,1.415,67.91,23.73,0.9703,0.8532,0.9958,0.8407,0.9322,0.661,0.5887,0.6789,0.623,🟡 Neutral,0.5142,8483457,"2023-24, 2024-25, 2025-26",76.27,2.0458,2.0602,0.682,0.2822,166960,71930
Nick DeSimone,UTA,D,0.9578,0.5706,0.5957,39,538.07,13.797,56,1.436,62,1.59,74.27,29.39,1.0611,1.0568,1.0318,1.1002,0.8695,0.6542,0.578,0.6768,0.593,🔴 Underperforming — neutral,0.5163,8480084,"2022-23, 2023-24, 2024-25, 2025-26",70.61,1.7876,1.7994,0.7198,0.2671,57813,31308
Denton Mateychuk,CBJ,D,0.9594,0.6342,0.661,75,1229.35,16.391,150,2.0,155,2.067,69.26,27.58,0.9895,0.9917,0.9634,1.0277,0.9428,0.6645,0.7565,0.6811,0.7893,🟡 Neutral,0.4935,8483485,"2024-25, 2025-26",72.42,1.9867,1.9966,0.7189,0.2683,134160,65480
Charlie McAvoy,BOS,D,0.9601,0.6705,0.6984,69,1176.52,17.051,165,2.391,187,2.71,65.83,29.84,0.9407,1.0729,0.9803,1.0419,1.0468,0.6646,0.606,0.6823,0.6262,🟡 Neutral,0.5102,8479325,"2022-23, 2023-24, 2024-25, 2025-26",70.16,2.1004,2.1094,0.6716,0.2864,129792,70749
Luke Hughes,NJD,D,0.9606,0.7989,0.8317,68,1277.3,18.784,200,2.941,201,2.956,67.97,33.56,0.9712,1.2069,0.958,1.2281,0.9169,0.6611,0.6437,0.6769,0.6585,🟢 Elite — consistent,0.4926,8482684,"2022-23, 2023-24, 2024-25, 2025-26",66.44,2.5029,2.5122,0.7095,0.2733,140493,75008
Mikey Anderson,LAK,D,0.9607,0.6507,0.6773,79,1394.35,17.65,123,1.557,203,2.57,68.23,25.39,0.9749,0.9131,0.9859,0.9088,1.0378,0.6561,0.6749,0.6758,0.7022,🟡 Neutral,0.5104,8479998,"2022-23, 2023-24, 2024-25, 2025-26",74.61,2.0386,2.0459,0.6921,0.2794,155865,83864
Olli Määttä,CGY,D,0.9614,0.6266,0.6517,42,647.98,15.428,70,1.667,74,1.762,68.51,30.61,0.9789,1.1007,0.9434,1.1421,1.0638,0.6522,0.5801,0.6683,0.59,🟡 Neutral,0.4857,8476874,"2022-23, 2023-24, 2024-25, 2025-26",69.39,1.9629,1.9684,0.7263,0.268,70376,35398
Ivan Provorov,CBJ,D,0.9621,0.7303,0.759,82,1597.15,19.477,181,2.207,243,2.963,68.77,26.07,0.9827,0.9373,0.9553,0.9687,0.918,0.6657,0.717,0.6831,0.7484,🟢 Elite — consistent,0.4994,8478500,"2022-23, 2023-24, 2024-25, 2025-26",73.93,2.2878,2.2926,0.7199,0.2691,176303,81992
Dante Fabbro,CBJ,D,0.9622,0.5302,0.551,74,1086.68,14.685,122,1.649,150,2.027,71.51,23.0,1.0218,0.8271,0.9931,0.8595,0.995,0.6609,0.7827,0.6765,0.8184,🔴 Underperforming — neutral,0.5058,8479371,"2022-23, 2023-24, 2024-25, 2025-26",77.0,1.661,1.6644,0.7201,0.2676,117541,38274
Damon Severson,CBJ,D,0.9624,0.7242,0.7526,71,1319.68,18.587,172,2.423,190,2.676,68.63,28.22,0.9805,1.0148,0.9528,1.0462,0.9599,0.6624,0.7377,0.6817,0.7702,🟢 Elite — consistent,0.5111,8476923,"2022-23, 2023-24, 2024-25, 2025-26",71.78,2.2689,2.2731,0.7203,0.2697,145475,75248
Carson Soucy,NYI,D,0.9626,0.5397,0.5607,76,1116.05,14.685,100,1.316,138,1.816,68.65,25.06,0.9809,0.9012,0.9573,0.9278,0.9558,0.6544,0.6146,0.6711,0.6353,🔴 Underperforming — neutral,0.4939,8477369,"2022-23, 2023-24, 2024-25, 2025-26",74.94,1.6908,1.6935,0.7171,0.2701,120035,61500
Hampus Lindholm,BOS,D,0.9638,0.6699,0.695,67,1087.62,16.233,105,1.567,155,2.313,71.2,30.47,1.0173,1.0958,1.0569,1.0569,0.9502,0.6586,0.6144,0.6787,0.635,🟡 Neutral,0.5101,8476854,"2022-23, 2023-24, 2024-25, 2025-26",69.53,2.0986,2.0993,0.6736,0.2883,119966,65142
Nick Jensen,OTT,D,0.964,0.6339,0.6575,61,957.27,15.693,98,1.607,100,1.639,74.29,28.0,1.0615,1.0069,0.9976,1.0711,1.0393,0.6475,0.6387,0.6713,0.6571,🟡 Neutral,0.484,8475324,"2022-23, 2023-24, 2024-25, 2025-26",72.0,1.9858,1.9861,0.7447,0.2614,103381,57129
Brandt Clarke,LAK,D,0.965,0.6881,0.7131,81,1329.78,16.417,262,3.235,127,1.568,71.25,31.38,1.018,1.1283,1.0116,1.133,0.9327,0.655,0.611,0.6741,0.6265,🟢 Elite — consistent,0.5369,8482730,"2022-23, 2023-24, 2024-25, 2025-26",68.62,2.1557,2.1539,0.7043,0.2769,150464,78750
Cody Ceci,LAK,D,0.9657,0.6066,0.6282,81,1229.38,15.178,92,1.136,179,2.21,67.05,30.28,0.958,1.0887,0.9776,1.0659,1.0028,0.6464,0.6457,0.6649,0.6681,🟡 Neutral,0.4808,8476879,"2022-23, 2023-24, 2024-25, 2025-26",69.72,1.9004,1.8974,0.6858,0.284,135099,69358
Jonathan Aspirot,BOS,D,0.966,0.5732,0.5934,61,940.15,15.412,93,1.525,138,2.262,66.98,26.35,0.957,0.9476,0.9967,0.9043,1.0184,0.6587,0.6545,0.6812,0.6789,🔴 Underperforming — neutral,0.503,8481219,2025-26,73.65,1.7958,1.7925,0.672,0.2914,102586,56176
Henri Jokiharju,BOS,D,0.9667,0.6678,0.6908,41,654.07,15.953,59,1.439,96,2.341,71.58,31.17,1.0227,1.1209,1.0659,1.072,0.9437,0.6529,0.6323,0.6731,0.653,🟡 Neutral,0.4905,8480035,"2022-23, 2023-24, 2024-25, 2025-26",68.83,2.092,2.0865,0.6715,0.2908,71318,37118
Josh Morrissey,WPG,D,0.9679,0.8162,0.8433,76,1484.88,19.538,270,3.553,156,2.053,72.92,30.52,1.0419,1.0974,1.008,1.123,1.0119,0.6634,0.6973,0.6823,0.7209,🟢 Elite — consistent,0.5105,8477504,"2022-23, 2023-24, 2024-25, 2025-26",69.48,2.5571,2.5472,0.7234,0.2717,165335,81686
Brian Dumoulin,LAK,D,0.968,0.6423,0.6635,81,1283.52,15.846,107,1.321,175,2.16,63.94,32.31,0.9136,1.162,0.925,1.1424,1.0344,0.6483,0.6386,0.6669,0.6626,🟡 Neutral,0.4942,8475208,"2022-23, 2023-24, 2024-25, 2025-26",67.69,2.0121,2.0041,0.6912,0.2829,142471,75336
Bowen Byram,BUF,D,0.968,0.7208,0.7447,82,1473.93,17.975,187,2.28,228,2.78,73.24,28.01,1.0464,1.0071,1.0013,1.0442,0.978,0.6525,0.6922,0.6708,0.712,🟢 Elite — consistent,0.4964,8481524,"2022-23, 2023-24, 2024-25, 2025-26",71.99,2.2582,2.2493,0.7314,0.2682,162126,81378
Owen Power,BUF,D,0.9681,0.71,0.7334,81,1449.23,17.892,206,2.543,216,2.667,71.51,28.1,1.0217,1.0104,0.974,1.0499,0.9832,0.6522,0.7187,0.6707,0.7396,🟢 Elite — consistent,0.4929,8482671,"2022-23, 2023-24, 2024-25, 2025-26",71.9,2.2242,2.2153,0.7342,0.2676,159897,71136
Mason Lohrei,BOS,D,0.969,0.5674,0.5855,73,1082.67,14.831,122,1.671,114,1.562,70.12,26.62,1.0018,0.9572,1.0379,0.9113,0.9426,0.6498,0.6482,0.6704,0.6713,🔴 Underperforming — neutral,0.4801,8482511,"2023-24, 2024-25, 2025-26",73.38,1.7775,1.7686,0.6755,0.2921,117910,57815
Jordan Spence,OTT,D,0.9694,0.6969,0.7189,73,1211.88,16.601,224,3.068,98,1.342,75.57,29.75,1.0798,1.0698,1.0153,1.1226,1.0169,0.6557,0.6317,0.6736,0.6521,🟢 Elite — consistent,0.5391,8481606,"2022-23, 2023-24, 2024-25, 2025-26",70.25,2.1831,2.1713,0.7443,0.265,130467,68615
Andrew Peeke,BOS,D,0.9697,0.6223,0.6417,77,1271.07,16.507,107,1.39,185,2.403,63.3,28.53,0.9045,1.026,0.9385,0.9809,0.9645,0.6558,0.6322,0.6739,0.6531,🟡 Neutral,0.484,8479369,"2022-23, 2023-24, 2024-25, 2025-26",71.47,1.9496,1.9383,0.6745,0.2909,136999,72851
Tyler Kleven,OTT,D,0.9698,0.6147,0.6338,70,1070.87,15.298,141,2.014,99,1.414,72.65,28.35,1.038,1.0194,0.9734,1.0721,1.035,0.6485,0.6533,0.6687,0.6738,🟡 Neutral,0.517,8482095,"2022-23, 2023-24, 2024-25, 2025-26",71.65,1.9256,1.9144,0.7463,0.2644,115911,63775
Jakob Chychrun,WSH,D,0.9699,0.8502,0.8766,80,1473.8,18.422,203,2.538,126,1.575,69.57,38.08,0.994,1.3693,0.9739,1.3753,0.9136,0.6589,0.6487,0.678,0.6569,🟢 Elite — consistent,0.5022,8479345,"2022-23, 2023-24, 2024-25, 2025-26",61.92,2.6635,2.6476,0.7143,0.2769,159925,84055
Zach Metsa,BUF,D,0.9702,0.3615,0.3726,43,450.83,10.484,58,1.349,57,1.326,66.86,22.54,0.9553,0.8104,0.9123,0.8425,0.9776,0.6384,0.7131,0.6596,0.7366,🔴 Underperforming — neutral,0.4974,8484305,2025-26,77.46,1.1326,1.1255,0.7329,0.2675,47927,21301
Simon Nemec,NJD,D,0.9704,0.7021,0.7235,68,1185.25,17.43,156,2.294,146,2.147,69.13,29.89,0.9878,1.0749,0.9744,1.075,0.8541,0.6552,0.6617,0.6741,0.68,🟢 Elite — consistent,0.4907,8483495,"2023-24, 2024-25, 2025-26",70.11,2.1995,2.1853,0.7095,0.2781,127451,65396
Rasmus Dahlin,BUF,D,0.9705,0.8699,0.8964,77,1436.75,18.659,192,2.494,222,2.883,74.29,36.87,1.0615,1.3259,1.0186,1.3532,1.0074,0.6594,0.7371,0.6781,0.7516,🟢 Elite — consistent,0.5121,8480839,"2022-23, 2023-24, 2024-25, 2025-26",63.13,2.7253,2.7075,0.7294,0.2725,159164,83073
Nikolas Matinpalo,OTT,D,0.9707,0.498,0.513,50,699.0,13.98,64,1.28,74,1.48,69.77,23.0,0.997,0.8271,0.9382,0.8735,1.0421,0.6537,0.6356,0.6687,0.6567,🔴 Underperforming — neutral,0.4804,8484321,"2023-24, 2024-25, 2025-26",77.0,1.56,1.5495,0.7437,0.2633,73143,33490
Sean Durzi,UTA,D,0.9712,0.6762,0.6962,60,1018.12,16.969,151,2.517,140,2.333,71.39,28.38,1.0201,1.0204,0.9774,1.0482,0.9832,0.6536,0.6264,0.6753,0.6419,🟡 Neutral,0.5061,8480434,"2022-23, 2023-24, 2024-25, 2025-26",71.62,2.1182,2.1028,0.7304,0.2707,111656,60636
Nikita Zadorov,BOS,D,0.9714,0.642,0.661,81,1395.05,17.223,135,1.667,209,2.58,61.9,28.49,0.8845,1.0245,0.9181,0.9767,0.9221,0.6555,0.6365,0.6745,0.6589,🟡 Neutral,0.5087,8477507,"2022-23, 2023-24, 2024-25, 2025-26",71.51,2.0114,1.9964,0.6743,0.2917,152651,84141
Conor Timmins,BUF,D,0.9715,0.5648,0.5814,39,593.33,15.214,74,1.897,102,2.615,71.85,24.32,1.0266,0.8745,0.9808,0.906,1.0559,0.6531,0.7233,0.6734,0.7458,🔴 Underperforming — neutral,0.514,8479982,"2022-23, 2023-24, 2024-25, 2025-26",75.68,1.7694,1.756,0.7326,0.2684,65091,34757
Artem Zub,OTT,D,0.972,0.6349,0.6531,81,1372.6,16.946,127,1.568,243,3.0,71.6,24.9,1.023,0.8954,0.9494,0.9536,1.0937,0.6614,0.683,0.6795,0.7114,🟡 Neutral,0.5195,8482245,"2022-23, 2023-24, 2024-25, 2025-26",75.1,1.9888,1.9728,0.7541,0.2611,149316,80715
Dylan DeMelo,WPG,D,0.9727,0.7287,0.7492,81,1482.7,18.305,231,2.852,191,2.358,72.94,27.71,1.0422,0.9964,1.0083,1.0123,1.0715,0.6574,0.7576,0.6776,0.7865,🟢 Elite — consistent,0.5023,8476331,"2022-23, 2023-24, 2024-25, 2025-26",72.29,2.283,2.2628,0.7234,0.2737,164730,84123
Martin Fehérváry,WSH,D,0.9728,0.6808,0.6998,81,1276.32,15.757,81,1.0,195,2.407,70.61,33.47,1.0089,1.2036,0.9829,1.2099,0.9662,0.6562,0.677,0.6766,0.6858,🟡 Neutral,0.4968,8480796,"2022-23, 2023-24, 2024-25, 2025-26",66.53,2.1328,2.1138,0.7184,0.2766,138565,72589
Dougie Hamilton,NJD,D,0.9736,0.7247,0.7443,77,1305.3,16.952,172,2.234,183,2.377,72.86,31.92,1.0411,1.148,1.0183,1.1496,0.9622,0.6651,0.6939,0.6802,0.7097,🟢 Elite — consistent,0.5094,8476462,"2022-23, 2023-24, 2024-25, 2025-26",68.08,2.2702,2.2483,0.7155,0.2777,144779,75757
John Marino,UTA,D,0.974,0.6927,0.7112,79,1406.23,17.8,190,2.405,196,2.481,75.21,25.53,1.0746,0.9182,1.0231,0.9495,0.977,0.657,0.6381,0.6786,0.6543,🟢 Elite — consistent,0.4956,8478507,"2022-23, 2023-24, 2024-25, 2025-26",74.47,2.1701,2.1481,0.7351,0.2689,155010,82898
Thomas Chabot,OTT,D,0.9745,0.6876,0.7055,57,996.92,17.49,117,2.053,104,1.825,73.65,26.72,1.0523,0.9608,0.9834,1.0082,0.9956,0.6469,0.6448,0.6682,0.6672,🟢 Elite — consistent,0.5109,8478469,"2022-23, 2023-24, 2024-25, 2025-26",73.28,2.154,2.1311,0.7489,0.265,108594,60207
Ian Cole,UTA,D,0.9746,0.5319,0.5458,81,1195.93,14.765,122,1.506,141,1.741,66.36,24.93,0.9482,0.8966,0.9129,0.9121,0.959,0.6506,0.6338,0.6719,0.655,🔴 Underperforming — neutral,0.5192,8474013,"2022-23, 2023-24, 2024-25, 2025-26",75.07,1.6664,1.6485,0.7269,0.2734,126353,64473
MacKenzie Weegar,UTA,D,0.975,0.6794,0.6968,78,1374.75,17.625,188,2.41,233,2.987,72.02,26.28,1.029,0.9451,0.9855,0.9666,1.062,0.6563,0.6274,0.6771,0.6398,🟡 Neutral,0.524,8477346,"2022-23, 2023-24, 2024-25, 2025-26",73.72,2.1285,2.1048,0.7308,0.2719,151948,76645
Nate Schmidt,UTA,D,0.9759,0.6487,0.6647,81,1346.78,16.627,196,2.42,180,2.222,76.2,25.28,1.0887,0.9092,1.0378,0.9361,0.9555,0.6554,0.6756,0.6761,0.694,🟡 Neutral,0.5032,8477220,"2022-23, 2023-24, 2024-25, 2025-26",74.72,2.0323,2.0078,0.7342,0.2701,147634,78872
Brenden Dillon,NJD,D,0.9763,0.5929,0.6072,82,1260.4,15.371,159,1.939,184,2.244,67.77,28.0,0.9683,1.0068,0.9529,0.9976,0.9616,0.655,0.7211,0.672,0.7439,🟡 Neutral,0.4975,8475455,"2022-23, 2023-24, 2024-25, 2025-26",72.0,1.8573,1.8341,0.7112,0.2807,135526,64966
Joel Hanley,CGY,D,0.978,0.5582,0.5708,68,909.43,13.374,124,1.824,110,1.618,73.2,30.35,1.0459,1.0915,1.0037,1.1035,1.0716,0.6471,0.5817,0.667,0.59,🔴 Underperforming — neutral,0.5047,8477810,"2022-23, 2023-24, 2024-25, 2025-26",69.65,1.7488,1.7241,0.7293,0.2751,99152,41061
Mikhail Sergachev,UTA,D,0.9785,0.6579,0.6723,77,1317.0,17.104,205,2.662,230,2.987,73.06,25.74,1.0439,0.9257,1.0016,0.9392,1.0174,0.6623,0.6543,0.6807,0.673,🟡 Neutral,0.5036,8479410,"2022-23, 2023-24, 2024-25, 2025-26",74.26,2.061,2.0307,0.7295,0.2741,144762,67537
Matthew Robertson,NYR,D,0.9788,0.6077,0.6209,72,1113.95,15.472,86,1.194,141,1.958,71.02,27.72,1.0148,0.9967,0.9918,0.9897,0.9919,0.6521,0.6223,0.6697,0.6295,🟡 Neutral,0.494,8481525,"2024-25, 2025-26",72.28,1.9039,1.8755,0.7161,0.2801,119990,48331
Ty Emberson,EDM,D,0.979,0.4869,0.4974,71,989.73,13.94,80,1.127,152,2.141,63.54,24.5,0.9078,0.881,0.9003,0.8614,1.0172,0.6415,0.6524,0.6641,0.6554,🔴 Underperforming — neutral,0.4935,8480834,"2023-24, 2024-25, 2025-26",75.5,1.5255,1.5024,0.7057,0.2844,108539,56652
Kevin Bahl,CGY,D,0.9795,0.6721,0.6862,76,1359.32,17.886,165,2.171,246,3.237,70.85,25.36,1.0123,0.912,0.9742,0.92,1.0903,0.6643,0.661,0.681,0.6678,🟡 Neutral,0.4976,8480860,"2022-23, 2023-24, 2024-25, 2025-26",74.64,2.1056,2.0727,0.7272,0.2757,151936,79152
Joel Edmundson,LAK,D,0.9796,0.5968,0.6092,81,1246.33,15.387,237,2.926,139,1.716,71.54,26.81,1.0222,0.9639,1.0148,0.9399,1.0187,0.6538,0.6802,0.6728,0.7053,🟡 Neutral,0.4953,8476441,"2022-23, 2023-24, 2024-25, 2025-26",73.19,1.8696,1.84,0.7049,0.2852,140850,74915
Rasmus Sandin,WSH,D,0.9799,0.6078,0.6203,73,1179.87,16.163,128,1.753,154,2.11,67.01,26.93,0.9574,0.9683,0.9311,0.9638,0.9741,0.6543,0.6709,0.6717,0.6828,🟡 Neutral,0.5011,8480873,"2022-23, 2023-24, 2024-25, 2025-26",73.07,1.9041,1.8736,0.7197,0.2794,128985,63031
Jonas Siegenthaler,NJD,D,0.9801,0.6996,0.7138,82,1406.32,17.15,159,1.939,219,2.671,72.63,29.23,1.0377,1.0512,1.0165,1.0384,0.9254,0.6651,0.7018,0.6808,0.7207,🟢 Elite — consistent,0.5021,8478399,"2022-23, 2023-24, 2024-25, 2025-26",70.77,2.1917,2.156,0.7145,0.2815,154825,84134
Will Borgen,NYR,D,0.9806,0.5756,0.587,75,1157.68,15.436,98,1.307,186,2.48,71.82,24.57,1.0261,0.8834,1.0028,0.8748,0.9388,0.656,0.6045,0.675,0.6177,🔴 Underperforming — neutral,0.4967,8478840,"2022-23, 2023-24, 2024-25, 2025-26",75.43,1.8032,1.773,0.7162,0.2808,124083,61472
Johnathan Kovacevic,NJD,D,0.981,0.588,0.5994,34,543.15,15.975,56,1.647,95,2.794,65.14,26.53,0.9308,0.9541,0.9129,0.9396,0.954,0.6672,0.7363,0.6838,0.7601,🔴 Underperforming — neutral,0.4935,8480192,"2022-23, 2023-24, 2024-25, 2025-26",73.47,1.842,1.8105,0.7136,0.2824,60362,29423
Brett Pesce,NJD,D,0.9819,0.6506,0.6626,37,630.83,17.05,105,2.838,90,2.432,71.15,26.08,1.0165,0.9377,1.0012,0.9177,0.9636,0.676,0.7483,0.6876,0.7743,🟡 Neutral,0.517,8477488,"2022-23, 2023-24, 2024-25, 2025-26",73.92,2.0383,2.0014,0.7106,0.2842,69876,38160
Kris Letang,PIT,D,0.9824,0.7622,0.7759,74,1297.98,17.54,171,2.311,99,1.338,68.75,34.57,0.9823,1.243,0.9654,1.2185,0.8887,0.659,0.6584,0.6773,0.6583,🟢 Elite — consistent,0.4999,8471724,"2022-23, 2023-24, 2024-25, 2025-26",65.43,2.3879,2.3436,0.7121,0.2837,141942,75101
Yan Kuznetsov,CGY,D,0.9836,0.6281,0.6386,57,996.83,17.488,109,1.912,138,2.421,71.48,22.75,1.0213,0.8181,0.9799,0.823,1.0358,0.6563,0.6627,0.6761,0.6764,🟡 Neutral,0.4962,8482165,"2023-24, 2025-26",77.25,1.9679,1.929,0.7294,0.2764,110447,56354
Trevor van Riemsdyk,WSH,D,0.9845,0.5428,0.5514,68,965.37,14.197,75,1.103,128,1.882,72.48,25.65,1.0356,0.9225,1.0095,0.9082,1.0838,0.6568,0.7234,0.675,0.7422,🔴 Underperforming — neutral,0.4948,8477845,"2022-23, 2023-24, 2024-25, 2025-26",74.35,1.7006,1.6655,0.718,0.2825,103791,49598
Donovan Sebrango,FLA,D,0.9855,0.5096,0.5171,42,597.5,14.226,72,1.714,67,1.595,63.3,25.86,0.9044,0.93,0.8692,0.9255,1.0067,0.6495,0.57,0.67,0.5757,🔴 Underperforming — neutral,0.492,8482131,"2024-25, 2025-26",74.14,1.5965,1.562,0.7282,0.2794,63697,22752
Mattias Samuelsson,BUF,D,0.9874,0.789,0.799,78,1465.85,18.793,178,2.282,235,3.013,70.86,31.63,1.0125,1.1373,0.9639,1.1353,0.9849,0.6625,0.7845,0.6796,0.809,🟢 Elite — consistent,0.4952,8480807,"2022-23, 2023-24, 2024-25, 2025-26",68.37,2.4716,2.4134,0.7352,0.2786,161215,83399
Ryan Shea,PIT,D,0.9876,0.6599,0.6682,80,1267.98,15.85,111,1.387,124,1.55,69.25,31.77,0.9894,1.1426,0.9596,1.1219,0.9687,0.6536,0.7553,0.673,0.7634,🟡 Neutral,0.4879,8478854,"2023-24, 2024-25, 2025-26",68.23,2.0673,2.0183,0.7216,0.2832,135999,46540
Darnell Nurse,EDM,D,0.9881,0.743,0.752,81,1504.73,18.577,164,2.025,147,1.815,67.47,30.15,0.964,1.0842,0.9486,1.05,0.9271,0.6555,0.6027,0.6764,0.615,🟢 Elite — consistent,0.5065,8477498,"2022-23, 2023-24, 2024-25, 2025-26",69.85,2.3278,2.2714,0.7113,0.2871,168783,73932
Jeff Petry,MIN,D,0.99,0.5015,0.5065,67,876.55,13.083,124,1.851,76,1.134,68.42,27.4,0.9776,0.9852,0.9468,0.9648,0.9648,0.6374,0.5906,0.6553,0.5943,🔴 Underperforming — neutral,0.4901,8473507,"2022-23, 2023-24, 2024-25, 2025-26",72.6,1.571,1.53,0.7227,0.284,95101,45412
Uvis Balinskis,FLA,D,0.9902,0.5605,0.566,54,765.97,14.185,126,2.333,78,1.444,71.31,27.93,1.0189,1.0044,0.978,0.9921,1.0197,0.6524,0.5959,0.6686,0.6,🔴 Underperforming — neutral,0.4899,8484304,"2023-24, 2024-25, 2025-26",72.07,1.7558,1.7096,0.7292,0.2815,83675,45111
Seth Jones,FLA,D,0.9905,0.6531,0.6594,52,862.07,16.578,111,2.135,139,2.673,71.98,27.5,1.0284,0.989,0.985,0.9788,0.9922,0.6639,0.6537,0.6804,0.6576,🟡 Neutral,0.4856,8477495,"2022-23, 2023-24, 2024-25, 2025-26",72.5,2.0461,1.9918,0.7307,0.281,95915,46365
